parkname,family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
noca,Poaceae,Achnatherum,lemmonii,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Achnatherum,lemmonii,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Achnatherum,lemmonii,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Achnatherum,lemmonii,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Ranunculaceae,Actaea,rubra,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Ranunculaceae,Actaea,rubra,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Asteraceae,Adenocaulon,bicolor,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Adenocaulon,bicolor,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Adenocaulon,bicolor,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Agoseris,aurantiaca,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Agoseris,aurantiaca,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Agoseris,aurantiaca,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Agoseris,aurantiaca,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Agoseris,heterophylla,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Asteraceae,Agoseris,heterophylla,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Asteraceae,Agoseris,heterophylla,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Poaceae,Agrostis,borealis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Poaceae,Agrostis,borealis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Poaceae,Agrostis,tenuis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Agrostis,tenuis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Agrostis,tenuis,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Agrostis,thurberiana,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Agrostis,thurberiana,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Agrostis,thurberiana,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Agrostis,variabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Poaceae,Agrostis,variabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Poaceae,Agrostis,variabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Poaceae,Agrostis,variabilis,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Poaceae,Agrostis,variabilis,10.0,672829.16,5370155.2,1707.0,2006-07-30
noca,Liliaceae,Allium,acuminatum,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Allium,acuminatum,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Allium,acuminatum,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Liliaceae,Allium,acuminatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Liliaceae,Allium,acuminatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Liliaceae,Allium,acuminatum,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Liliaceae,Allium,amplectens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Liliaceae,Allium,amplectens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Liliaceae,Allium,amplectens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Betulaceae,Alnus,rubra,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Betulaceae,Alnus,rubra,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Betulaceae,Alnus,rubra,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Betulaceae,Alnus,viridis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Betulaceae,Alnus,viridis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Betulaceae,Alnus,viridis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Rosaceae,Amelanchier,alnifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Amelanchier,alnifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Amelanchier,alnifolia,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Rosaceae,Amelanchier,alnifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Amelanchier,alnifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rosaceae,Amelanchier,alnifolia,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Anaphalis,margaritacea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Anaphalis,margaritacea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Anaphalis,margaritacea,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Asteraceae,Anaphalis,margaritacea,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Asteraceae,Anaphalis,margaritacea,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Asteraceae,Anaphalis,margaritacea,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ranunculaceae,Anemone,occidentalis,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ranunculaceae,Anemone,occidentalis,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ranunculaceae,Anemone,occidentalis,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Apiaceae,Angelica,arguta,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Apiaceae,Angelica,arguta,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Asteraceae,Antennaria,lanata,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Asteraceae,Antennaria,lanata,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Asteraceae,Antennaria,lanata,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Asteraceae,Antennaria,media,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Asteraceae,Antennaria,media,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Asteraceae,Antennaria,racemosa,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Asteraceae,Antennaria,racemosa,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Asteraceae,Antennaria,racemosa,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Asteraceae,Antennaria,racemosa,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Asteraceae,Antennaria,racemosa,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Asteraceae,Antennaria,racemosa,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Asteraceae,Antennaria,rosea,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Asteraceae,Antennaria,rosea,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Asteraceae,Antennaria,rosea,10.0,660958.66,5362581.39,1112.0,2006-06-28
noca,Poaceae,Bromus,mollis,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Poaceae,Bromus,mollis,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Poaceae,Bromus,tectorum,10.0,660690.88,5362445.88,1175.0,2006-06-29
noca,Poaceae,Bromus,tectorum,10.0,660690.88,5362445.88,1175.0,2006-06-29
noca,Poaceae,Bromus,tectorum,10.0,660690.88,5362445.88,1175.0,2006-06-29
noca,Asteraceae,Cacaliopsis,nardosmia,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Asteraceae,Cacaliopsis,nardosmia,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Asteraceae,Cacaliopsis,nardosmia,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Poaceae,Calamagrostis,rubescens,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Poaceae,Calamagrostis,rubescens,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Poaceae,Calamagrostis,rubescens,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Poaceae,Calamagrostis,rubescens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Cyperaceae,Carex,rostrata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,rostrata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,rostrata,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Elytrigia,repens,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Onagraceae,Epilobium,anagallidifolium,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Onagraceae,Epilobium,ciliatum,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Onagraceae,Epilobium,ciliatum,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Festuca,rubra,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Festuca,rubra,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Festuca,rubra,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Festuca,rubra,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Festuca,viridula,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Poaceae,Festuca,viridula,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Poaceae,Festuca,viridula,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Poaceae,Festuca,viridula,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Antennaria,rosea,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Asteraceae,Antennaria,rosea,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Asteraceae,Antennaria,umbrinella,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Antennaria,umbrinella,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Asteraceae,Antennaria,umbrinella,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Apocynaceae,Apocynum,androsaemifolium,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Apocynaceae,Apocynum,androsaemifolium,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Apocynaceae,Apocynum,androsaemifolium,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Ranunculaceae,Aquilegia,formosa,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Ranunculaceae,Aquilegia,formosa,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Ranunculaceae,Aquilegia,formosa,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Ranunculaceae,Aquilegia,formosa,10.0,672974.97,5369971.68,1783.0,2006-07-30
noca,Ranunculaceae,Aquilegia,formosa,10.0,672974.97,5369971.68,1783.0,2006-07-30
noca,Ranunculaceae,Aquilegia,formosa,10.0,672974.97,5369971.68,1783.0,2006-07-30
noca,Brassicaceae,Arabis,hirsuta,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Brassicaceae,Arabis,holboellii,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Brassicaceae,Arabis,holboellii,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Brassicaceae,Arabis,holboellii,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Brassicaceae,Arabis,lyallii,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Brassicaceae,Arabis,lyallii,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Arctostaphylos,nevadensis,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Ericaceae,Arctostaphylos,nevadensis,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Ericaceae,Arctostaphylos,nevadensis,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Ericaceae,Arctostaphylos,uva-ursi,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Ericaceae,Arctostaphylos,uva-ursi,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Ericaceae,Arctostaphylos,uva-ursi,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Asteraceae,Arnica,cordifolia,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Asteraceae,Arnica,cordifolia,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Asteraceae,Arnica,mollis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Arnica,mollis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Arnica,mollis,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Arnica,mollis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Asteraceae,Arnica,mollis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Asteraceae,Arnica,mollis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Asteraceae,Artemisia,michauxiana,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Artemisia,michauxiana,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Asteraceae,Artemisia,michauxiana,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Rosaceae,Aruncus,dioicus,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Rosaceae,Aruncus,dioicus,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Rosaceae,Aruncus,dioicus,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Aristolochiaceae,Asarum,caudatum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Aristolochiaceae,Asarum,caudatum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Aristolochiaceae,Asarum,caudatum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Pteridaceae,Aspidotis,densa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Pteridaceae,Aspidotis,densa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Pteridaceae,Aspidotis,densa,10.0,673977.0,5353360.0,390.0,2006-06-28
noca,Pteridaceae,Aspidotis,densa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Pteridaceae,Aspidotis,densa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Pteridaceae,Aspidotis,densa,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Dryopteridaceae,Athyrium,filix-femina,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Dryopteridaceae,Athyrium,filix-femina,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Dryopteridaceae,Athyrium,filix-femina,10.0,675668.0,5353790.0,793.0,2006-06-28
noca,Dryopteridaceae,Athyrium,filix-femina,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Dryopteridaceae,Athyrium,filix-femina,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Asteraceae,Balsamorhiza,sagittata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Asteraceae,Balsamorhiza,sagittata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Asteraceae,Balsamorhiza,sagittata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Berberidaceae,Berberis,aquifolium,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Berberidaceae,Berberis,aquifolium,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Berberidaceae,Berberis,aquifolium,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Ophioglossaceae,Botrychium,minganense,10.0,660164.0,5361872.0,662.0,2006-06-29
noca,Ophioglossaceae,Botrychium,minganense,10.0,660164.0,5361872.0,662.0,2006-06-29
noca,Ophioglossaceae,Botrychium,minganense,10.0,660164.0,5361872.0,662.0,2006-06-29
noca,Ophioglossaceae,Botrychium,montanum,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Ophioglossaceae,Botrychium,montanum,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Ophioglossaceae,Botrychium,montanum,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Ophioglossaceae,Botrychium,multifidum,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Ophioglossaceae,Botrychium,multifidum,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Ophioglossaceae,Botrychium,multifidum,10.0,669136.66,5356854.35,1196.0,2006-06-27
noca,Ophioglossaceae,Botrychium,virginianum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Ophioglossaceae,Botrychium,virginianum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Ophioglossaceae,Botrychium,virginianum,10.0,660447.0,5362004.0,661.0,2006-06-29
noca,Poaceae,Bromus,carinatus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,carinatus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,carinatus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,inermis,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Bromus,inermis,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Bromus,inermis,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Poaceae,Bromus,japonicus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,japonicus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,japonicus,10.0,668628.19,5357145.97,390.0,2006-06-30
noca,Poaceae,Bromus,mollis,10.0,670414.69,5356124.57,354.0,2006-06-30
noca,Poaceae,Calamagrostis,rubescens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Calamagrostis,rubescens,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Poaceae,Calamagrostis,stricta,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Calamagrostis,stricta,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Poaceae,Calamagrostis,stricta,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Callitrichaceae,Callitriche,palustris,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Callitrichaceae,Callitriche,palustris,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Ranunculaceae,Caltha,leptosepala,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ranunculaceae,Caltha,leptosepala,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Ranunculaceae,Caltha,leptosepala,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Brassicaceae,Capsella,bursa-pastoris,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Brassicaceae,Capsella,bursa-pastoris,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Brassicaceae,Capsella,bursa-pastoris,10.0,669049.26,5356975.23,364.0,2006-06-27
noca,Cyperaceae,Carex,aquatilis,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,aquatilis,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,aquatilis,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,arcta,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Cyperaceae,Carex,arcta,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Cyperaceae,Carex,arcta,10.0,660742.87,5361700.85,661.0,2006-06-29
noca,Cyperaceae,Carex,canescens,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,canescens,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,canescens,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,canescens,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,canescens,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,canescens,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,hoodii,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Cyperaceae,Carex,hoodii,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Cyperaceae,Carex,hoodii,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Cyperaceae,Carex,hoodii,10.0,661202.66,5363031.41,1316.0,2006-06-29
noca,Cyperaceae,Carex,hoodii,10.0,661202.66,5363031.41,1316.0,2006-06-29
noca,Cyperaceae,Carex,hoodii,10.0,661202.66,5363031.41,1316.0,2006-06-29
noca,Cyperaceae,Carex,illota,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,illota,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,illota,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,jonesii,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,jonesii,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,jonesii,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,laeviculmis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,laeviculmis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,lasiocarpa,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,lasiocarpa,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,lasiocarpa,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,lenticularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,lenticularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,lenticularis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,luzulina,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,nigricans,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,nigricans,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,nigricans,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,nigricans,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Cyperaceae,Carex,nigricans,10.0,673060.79,5369464.42,1981.0,2006-07-30
noca,Cyperaceae,Carex,phaeocephala,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Cyperaceae,Carex,phaeocephala,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Cyperaceae,Carex,rossii,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Cyperaceae,Carex,rossii,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Cyperaceae,Carex,rossii,10.0,660569.26,5361581.61,670.0,2006-06-29
noca,Cyperaceae,Carex,rossii,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,rossii,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,rossii,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,saxatilis,10.0,673280.64,5371063.85,1679.0,2006-07-28
noca,Cyperaceae,Carex,sp.,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Cyperaceae,Carex,sp.,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Cyperaceae,Carex,spectabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,spectabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,spectabilis,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,utriculata,10.0,673280.64,5371063.85,1679.0,2006-07-30
noca,Cyperaceae,Carex,vesicaria,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,vesicaria,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Cyperaceae,Carex,vesicaria,10.0,660161.0,5361775.0,661.0,2006-06-29
noca,Ericaceae,Cassiope,mertensiana,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Cassiope,mertensiana,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Ericaceae,Cassiope,mertensiana,10.0,673227.51,5372395.35,2073.0,2006-07-29
noca,Scrophulariaceae,Castilleja,elmeri,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Scrophulariaceae,Castilleja,elmeri,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Scrophulariaceae,Castilleja,elmeri,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Scrophulariaceae,Castilleja,hispida,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Scrophulariaceae,Castilleja,hispida,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Scrophulariaceae,Castilleja,hispida,10.0,660918.44,5362693.34,934.0,2006-06-28
noca,Scrophulariaceae,Castilleja,hispida,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Scrophulariaceae,Castilleja,hispida,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Scrophulariaceae,Castilleja,hispida,10.0,675203.0,5353497.0,793.0,2006-06-28
noca,Scrophulariaceae,Castilleja,miniata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Scrophulariaceae,Castilleja,miniata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Scrophulariaceae,Castilleja,miniata,10.0,661360.14,5363180.49,1446.0,2006-06-29
noca,Scrophulariaceae,Castilleja,miniata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Scrophulariaceae,Castilleja,miniata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Scrophulariaceae,Castilleja,miniata,10.0,673379.0,5372677.0,2149.0,2006-07-29
noca,Scrophulariaceae,Castilleja,parviflora,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Scrophulariaceae,Castilleja,parviflora,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Scrophulariaceae,Castilleja,parviflora,10.0,673230.94,5372082.1,1951.0,2006-07-29
noca,Rhamnaceae,Ceanothus,velutinus,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rhamnaceae,Ceanothus,velutinus,10.0,660644.58,5362511.31,904.0,2006-06-28
noca,Rhamnaceae,Ceanothus,velutinus,10.0,660644.58,5362511.31,904.0,2006-06-28
